orderid,cancelled buy,exec sell,cancelled sell,date,exec buy,,microsecond,price,side,time,inventory,time diff,ewav_for canc buy,ewav_for canc sell,ewav_for exec buy,ewav_for exec sell,ewav_for buy/sell,ewav_for sell/buy,ewav_for buy exec/total,ewav_for buy exec+canc,ewav_for sell exec/total,ewav_for sell exec+canc,ewav_back canc buy,ewav_back canc sell,ewav_back exec buy,ewav_back exec sell,ewav_back buy/sell,ewav_back sell/buy,ewav_back buy exec/total,ewav_back buy exec+canc,ewav_back sell exec/total,ewav_back sell exec+canc,sev buy,sev sell,sev net buy,sev sell/buy,sev buy/sell,IsSpoof
49979447,0,0,0,2011-07-08 00:00:00,100,,44148250000,112.3000000001,B,2011-07-08 12:15:48.250000,3685,97000,721.5501987087,38.0867899508,522.8457471524,12.1802509351,18.9448940076,0.0527846711,0.4201602785,1244.3959458611,0.2423108805,50.2670408859,380.8531933629,1.870404421144946e-21,569.8647524834,1.0436395529860121e-19,2.0362077262935747e+23,4.911090293426295e-24,0.5994046446,950.7179458463,0.982393602,1.0623435971974616e-19,600,0,600,0,inf,False
49979448,0,0,0,2011-07-08 00:00:00,100,,44148377000,112.3000000001,B,2011-07-08 12:15:48.377000,3785,127000,769.6994547478,40.6283325965,451.0623676747,12.9930426466,18.9448940076,0.0527846711,0.3694925246,1220.7618224225,0.2423108805,53.6213752431,357.0285721975,1.753399555395227e-21,634.2163397091,9.783537226020802e-20,2.0362077262935747e+23,4.911090293426295e-24,0.6398180027,991.2449119067,0.982393602,9.958877181560324e-20,700,0,700,0,inf,False
49979449,0,0,0,2011-07-08 00:00:00,100,,44148550000,112.3000000001,B,2011-07-08 12:15:48.550000,3885,173000,840.4992419699,44.3654760819,383.3543756522,14.1881905047,18.9448940076,0.0527846711,0.3132354802,1223.8536176221,0.2423108805,58.5536665866,326.9541287221,1.6057012479626968e-21,680.7928746279,8.95941708492683e-20,2.036207726293575e+23,4.911090293426294e-24,0.6755593144,1007.74700335,0.982393602,9.1199872097231e-20,700,0,700,0,inf,False
49979450,0,0,0,2011-07-08 00:00:00,100,,44148667000,112.3000000001,B,2011-07-08 12:15:48.667000,3985,117000,892.0371233766,47.0858862033,300.7291494524,15.0581844834,18.9448940076,0.0527846711,0.2521274757,1192.7662728291,0.2423108805,62.1440706867,308.0641939089,1.5129310724581601e-21,741.4597330852,8.441782377697458e-20,2.036207726293575e+23,4.911090293426294e-24,0.7064724434,1049.5239269941,0.982393602,8.593075484943275e-20,600,0,600,0,inf,False
49979458,100,0,0,2011-07-08 00:00:00,0,,44149000000,112.2500000001,B,2011-07-08 12:15:49,3985,333000,1056.6800043222,55.7765065298,237.7776361012,17.8374666569,18.9448940076,0.0527846711,0.1836890051,1294.4576404234,0.2423108805,73.6139731867,360.0642542925,1.2771990349229793e-21,625.9317907934,7.126455726966489e-20,2.8191710488898096e+23,3.547141988400457e-24,0.6348218068,985.9960450858,0.982393602,7.254175630458787e-20,500,0,500,0,inf,False
49979453,0,0,0,2011-07-08 00:00:00,100,,44149063000,112.3000000001,B,2011-07-08 12:15:49.063000,4085,63000,987.8330667811,57.5927972266,245.5205611287,18.4183209764,17.1520244605,0.0583021557,0.1990674496,1233.3536279097,0.2423108805,76.011118203,348.7089913636,1.2369203049984769e-21,706.1919249908,6.901710344534599e-20,2.8191710488898096e+23,3.547141988400457e-24,0.6694391047,1054.9009163544,0.982393602,7.025402375034447e-20,500,0,500,0,inf,False
49979455,0,0,0,2011-07-08 00:00:00,100,,44149377000,112.3100000001,B,2011-07-08 12:15:49.377000,4185,314000,1158.9026910439,67.5665250892,170.7213248528,21.6079441576,17.1520244605,0.0583021557,0.1283981959,1329.6240158967,0.2423108805,89.1744692468,297.2348541555,1.0543342315909043e-21,701.9484986883,5.882925070727852e-20,2.8191710488898096e+23,3.547141988400457e-24,0.7025222115,999.1833528437,0.982393602,5.988358493886943e-20,400,0,400,0,inf,False
49979461,4400,0,0,2011-07-08 00:00:00,0,,44152000000,112.2900000001,B,2011-07-08 12:15:52,4185,2623000,4400.2206163842,256.5423473192,268.5207602329,82.0428859946,17.1520244605,0.0583021557,0.057514593,4668.7413766171,0.2423108805,338.5852333138,4478.2838640113,2.776839810487674e-22,184.8748222021,1.5494081524663688e-20,1.6127267576248233e+25,6.200678417916068e-26,0.0396458355,4663.1586862134,0.982393602,1.5771765505712454e-20,300,0,300,0,inf,False
49979457,0,0,0,2011-07-08 00:00:00,100,,44152297000,112.3000000001,B,2011-07-08 12:15:52.297000,4285,297000,0.256593606,298.3782289672,312.3100326962,95.422105856,0.0008599609,1162.8435859088,0.9991790755,312.5666263023,0.2423108805,393.8003348231,3850.3796286071,2.3874965863887955e-22,258.9533559875,1.3321642325081635e-20,1.6127267576248233e+25,6.200678417916068e-26,0.0630159096,4109.3329845947,0.982393602,1.3560391983720515e-20,300,0,300,0,inf,False
49979459,0,0,0,2011-07-08 00:00:00,100,,44152300000,112.3000000001,B,2011-07-08 12:15:52.300000,4385,3000,0.2569854516,298.8338841023,212.6342525865,95.5678255108,0.0008599609,1162.8435859088,0.9987928792,212.8912380381,0.2423108805,394.4017096132,3844.5086569954,2.383856185692273e-22,358.558509778,1.3301329786720104e-20,1.6127267576248235e+25,6.200678417916067e-26,0.0853087747,4203.0671667733,0.982393602,1.3539715405289331e-20,200,0,200,0,inf,False
49979460,0,0,0,2011-07-08 00:00:00,100,,44152320000,112.3000000001,B,2011-07-08 12:15:52.320000,4485,20000,0.259613092,301.8894188037,113.785922078,96.5449931706,0.0008599609,1162.8435859088,0.9977236014,114.0455351699,0.2423108805,398.4344119743,3805.5969599321,2.3597282936737735e-22,454.9294062028,1.3166702097884404e-20,1.6127267576248235e+25,6.200678417916068e-26,0.106777747,4260.5263661348,0.982393602,1.3402674927251781e-20,100,0,100,0,inf,False
49979470,0,0,1785,2011-07-08 00:00:00,0,,44158000000,112.3700000001,S,2011-07-08 12:15:58,4485,5680000,4.667166256,5427.1843451742,247.8349217465,1735.6271631401,0.0008599609,1162.8435859088,0.9815163261,252.5020880025,0.2423108805,7162.8115083143,211.6879363894,1785,25.3056401442,7.3240335892148085e-22,0.1185926815,8.4322235383,0.106777747,236.9935765336,4.1031000499802847e-25,1785,1300,2700,-1400,2.0769230769,0.4814814815,False
49979471,0,0,215,2011-07-08 00:00:00,0,,44158000000,112.3700000001,S,2011-07-08 12:15:58,4485,0,4.667166256,3642.1843451742,247.8349217465,1735.6271631401,0.0012814196,780.3845300094,0.9815163261,252.5020880025,0.3227385639,5377.8115083143,211.6879363894,2000,25.3056401442,7.3240335892148085e-22,0.1058439682,9.4478695107,0.106777747,236.9935765336,3.662016794607404e-25,2000,1300,2700,-1400,2.0769230769,0.4814814815,False
49979472,0,0,2000,2011-07-08 00:00:00,0,,44159000000,112.3100000001,S,2011-07-08 12:15:59,4485,1000000,7.7616822001,5699.5432065395,412.1592836325,2886.4166646564,0.0013618078,734.3180330804,0.9815163261,419.9209658325,0.336178681,8585.9598711959,127.2897766305,3202.6171996528,15.2164990428,4.404004382612146e-22,0.0397455483,25.1600504332,0.106777747,142.5062756733,1.3751266879755844e-25,3202.6171996528,1300,3300,-2000,2.5384615385,0.3939393939,False
49979426,0,2700,0,2011-07-08 00:00:00,0,,44159017000,112.3500000001,S,2011-07-08 12:15:59.017000,1785,17000,7.8290884691,3731.6718609142,415.7386777446,2911.4837278646,0.002098011,476.6419329193,0.9815163261,423.5677662137,0.4382681828,6643.1555887788,126.1938471406,3175.0435584171,15.0854892283,2700,0.0397455483,25.1600504332,0.106777747,141.2793363689,0.4595710607,5875.0435584171,1300,3300,-2000,2.5384615385,0.3939393939,False
49979477,0,0,1400,2011-07-08 00:00:00,0,,44160000000,112.2500000001,S,2011-07-08 12:16:00,1785,983000,12.9079846892,6152.4867723623,685.4372010503,348.6777205374,0.002098011,476.6419329193,0.9815163261,698.3451857395,0.0536331177,6501.1644928997,76.5404373579,3325.7612641031,9.1498117337,1637.6327812241,0.0230144112,43.4510355429,0.106777747,85.6902490916,0.3299421255,4963.3940453272,1300,1600,-300,1.2307692308,0.8125,False
49979473,0,0,85,2011-07-08 00:00:00,0,,44160000000,112.3700000001,S,2011-07-08 12:16:00,1785,0,12.9079846892,4752.4867723623,685.4372010503,348.6777205374,0.0027160485,368.1819344217,0.9815163261,698.3451857395,0.0683525734,5101.1644928997,76.5404373579,3410.7612641031,9.1498117337,1637.6327812241,0.0224408663,44.5615596388,0.106777747,85.6902490916,0.3243868776,5048.3940453272,1300,1600,-300,1.2307692308,0.8125,False
49979474,0,0,2000,2011-07-08 00:00:00,0,,44160000000,112.3000000001,S,2011-07-08 12:16:00,1785,0,12.9079846892,4667.4867723623,685.4372010503,348.6777205374,0.0027655107,361.5968630843,0.9815163261,698.3451857395,0.0695108227,5016.1644928997,76.5404373579,5410.7612641031,9.1498117337,1637.6327812241,0.0141459646,70.6915383669,0.106777747,85.6902490916,0.2323412639,7048.3940453272,1300,1600,-300,1.2307692308,0.8125,False
49979476,0,0,2000,2011-07-08 00:00:00,0,,44160000000,112.3000000001,S,2011-07-08 12:16:00,1785,0,12.9079846892,2667.4867723623,685.4372010503,348.6777205374,0.0048390061,206.6540080877,0.9815163261,698.3451857395,0.1156030188,3016.1644928997,76.5404373579,7410.7612641031,9.1498117337,1637.6327812241,0.0103282827,96.821517095,0.106777747,85.6902490916,0.1809860151,9048.3940453272,1300,1600,-300,1.2307692308,0.8125,False
49979468,0,0,0,2011-07-08 00:00:00,100,,44160360000,112.3100000001,B,2011-07-08 12:16:00.360000,1885,360000,15.5018443579,801.6182467844,823.1758143194,418.7445124055,0.019338188,51.7111530911,0.9815163261,838.6776586772,0.343131179,1220.3627591899,63.7332417172,6170.749152438,107.6188114808,1363.6144434571,0.0103282827,96.821517095,0.6280567374,171.352053198,0.1809860151,7534.3635958951,1300,1600,-300,1.2307692308,0.8125,TRUE
49979469,0,0,0,2011-07-08 00:00:00,100,,44160363000,112.3100000001,B,2011-07-08 12:16:00.363000,1985,3000,15.5255173149,802.8424026884,724.2801803268,419.3839795947,0.019338188,51.7111530911,0.9790140609,739.8056976417,0.343131179,1222.2263822831,63.6360627143,6161.3401339537,207.4547167556,1361.5352350519,0.0103282827,96.821517095,0.7652592138,271.09077947,0.1809860151,7522.8753690056,1200,1600,-400,1.3333333333,0.75,TRUE
49979466,0,0,0,2011-07-08 00:00:00,100,,44160660000,112.3100000001,B,2011-07-08 12:16:00.660000,2085,297000,18.0573554761,933.7666734446,726.0852507655,487.7754117256,0.019338188,51.7111530911,0.9757340121,744.1426062416,0.343131179,1421.5420851703,54.7135927423,5297.4530550292,278.3673030809,1170.6331469526,0.0103282827,96.821517095,0.8357348217,333.0808958232,0.1809860151,6468.0862019818,1100,1600,-500,1.4545454545,0.6875,TRUE
49979478,0,0,1000,2011-07-08 00:00:00,0,,44161000000,112.2400000001,S,2011-07-08 12:16:01,2085,340000,21.4664894082,1110.0569201156,744.2868598328,579.8648491607,0.019338188,51.7111530911,0.9719668358,765.7533492409,0.343131179,1689.9217692763,46.0244232178,5456.1544793654,234.1592632624,984.7226747077,0.0084353226,118.5491114913,0.8357348217,280.1836864802,0.1528864239,6440.8771540731,1000,1600,-600,1.6,0.625,False
49979462,0,0,0,2011-07-08 00:00:00,100,,44161533000,112.3000000001,B,2011-07-08 12:16:01.533000,2185,533000,28.1515365505,144.3306052683,976.0710445113,760.4450911882,0.1950489745,5.1269174956,0.9719668358,1004.2225810618,0.8404791311,904.7756964565,35.0951640508,4160.5005158641,278.554280177,750.8840175986,0.0084353226,118.5491114913,0.8881070421,313.6494442278,0.1528864239,4911.3845334627,1000,1600,-600,1.6,0.625,TRUE
49979464,0,0,0,2011-07-08 00:00:00,100,,44161537000,112.3000000001,B,2011-07-08 12:16:01.537000,2285,4000,28.2088716357,144.6245575197,877.8553026416,761.9938586599,0.1950489745,5.1269174956,0.9688665854,906.0641742773,0.8404791311,906.6184161796,35.0238324411,4152.0442169168,377.988113136,749.3578310969,0.0084353226,118.5491114913,0.9151989844,413.0119455771,0.1528864239,4901.4020480136,900,1600,-700,1.7777777778,0.5625,TRUE
49979467,0,0,0,2011-07-08 00:00:00,100,,44161547000,112.3000000001,B,2011-07-08 12:16:01.547000,2385,10000,28.3527207467,145.3620600435,781.8219197824,765.8795915084,0.1950489745,5.1269174956,0.9650041863,810.1746405291,0.8404791311,911.2416515519,34.8461370727,4130.9785888712,476.0703693498,745.5559223218,0.0084353226,118.5491114913,0.931796807,510.9165064225,0.1528864239,4876.534511193,800,1600,-800,2,0.5,TRUE
49979461,0,0,0,2011-07-08 00:00:00,600,,44161567000,112.2900000001,B,2011-07-08 12:16:01.567000,2985,20000,28.6426233539,146.8483667923,688.793453624,773.7106032959,0.1950489745,5.1269174956,0.9600764106,717.4360769779,0.8404791311,920.5589700883,34.4934464038,4089.1674234489,1071.2518846888,738.0098744958,0.0084353226,118.5491114913,0.9688052525,1105.7453310926,0.1528864239,4827.1772979446,700,1600,-900,2.2857142857,0.4375,TRUE
49979463,0,0,0,2011-07-08 00:00:00,100,,44161847000,112.2900000001,B,2011-07-08 12:16:01.847000,3085,280000,33.0267254281,169.3252964193,102.3843722841,892.1364268974,0.1950489745,5.1269174956,0.756100305,135.4110977122,0.8404791311,1061.4617233166,29.9146458123,3546.354681624,1029.0495455577,640.0434373253,0.0084353226,118.5491114913,0.9717510318,1058.96419137,0.1528864239,4186.3981189493,100,1600,-1500,16,0.0625,TRUE
49979477,0,600,0,2011-07-08 00:00:00,0,,44162493000,112.2500000001,S,2011-07-08 12:16:02.493000,2485,646000,45.8742086691,235.1932830218,3.3118993872,1239.1798483895,0.1950489745,5.1269174956,0.0673340404,49.1861080563,0.8404791311,1474.3731314113,21.5367811715,2553.166272262,740.8549984632,1060.7935369322,0.0084353226,118.5491114913,0.9717510318,762.3917796347,0.2935266558,3613.9598091942,0,1600,-1600,inf,0,False
49979478,0,1000,0,2011-07-08 00:00:00,0,,44163373000,112.2400000001,S,2011-07-08 12:16:03.373000,1485,880000,71.7732910292,367.9757414932,5.1816897876,1000.0399485763,0.1950489745,5.1269174956,0.0673340404,76.9549808167,0.73101497,1368.0156900696,13.7653266188,1631.8672400445,473.5206691197,1678.010766544,0.0084353226,118.5491114913,0.9717510318,487.2859957385,0.5069705781,3309.8780065885,0,1000,-1000,inf,0,False
49979480,0,0,1400,2011-07-08 00:00:00,0,,44166000000,112.2300000001,S,2011-07-08 12:16:06,1485,2627000,273.0699752502,1400.0072336297,19.7143517004,0.1519890839,0.1950489745,5.1269174956,0.0673340404,292.7843269507,0.0001085513,1400.1592227136,3.6180572127,1828.9174678884,124.4594421701,441.0457612078,0.0019782507,505.4971108462,0.9717510318,128.0774993828,0.1942964342,2269.9632290962,0,0,0,inf,inf,False
49979483,9500,0,0,2011-07-08 00:00:00,0,,44173000000,112.1100000001,B,2011-07-08 12:16:13,1485,7000000,9607.0941145516,0.2544921351,693.5864406916,5.3472500298,37750.0629320471,2.649002206433597e-05,0.0673340404,10300.6805552432,0.9545691095,5.6017421649,9500.1028388795,51.9847564452,3.5376083952,12.5361897845,182.7478570356,0.0054720204,0.0003722372,9503.6404472747,0.1942964342,64.5209462297,1900,0,1900,0,inf,False
49979482,0,0,0,2011-07-08 00:00:00,1400,,44174917000,112.1100000001,B,2011-07-08 12:16:14.917000,2885,1917000,283.9460684092,0.6747526836,1838.9539309511,14.1775356109,420.8150264553,0.002376341,0.8662461404,2122.8999993603,0.9545691095,14.8522882945,3583.0927590528,19.6067566382,1401.3342570328,4.7281941685,182.7478570356,0.0054720204,0.2811424969,4984.4270160857,0.1942964342,24.3349508067,1900,0,1900,0,inf,False
49979483,0,0,0,2011-07-08 00:00:00,500,,44175173000,112.1100000001,B,2011-07-08 12:16:15.173000,3385,256000,323.4349306247,0.7685916859,500,16.1492295788,420.8150264553,0.002376341,0.6072125209,823.4349306247,0.9545691095,16.9178212647,3145.6253030974,17.2129257991,1730.242361402,4.1509188331,182.7478570356,0.0054720204,0.3548583515,4875.8676644993,0.1942964342,21.3638446322,500,0,500,0,inf,False
49979486,100,0,0,2011-07-08 00:00:00,0,,44176000000,112.1400000001,B,2011-07-08 12:16:16,3385,827000,492.5761264103,1.1705288439,3.8219380363040036e-31,24.5945140652,420.8150264553,0.002376341,7.759080944821068e-34,492.5761264103,0.9545691095,25.7650429091,2165.4778969762,11.3023371682,1136.1103149726,2.7255729071,191.5955845908,0.005219327,0.3441102409,3301.5882119488,0.1942964342,14.0279100752,0,0,0,inf,inf,False
49979485,100,0,0,2011-07-08 00:00:00,0,,44176000000,112.1400000001,B,2011-07-08 12:16:16,3385,0,392.5761264103,1.1705288439,3.8219380363040036e-31,24.5945140652,335.3835562941,0.0029816608,9.735533516140065e-34,392.5761264103,0.9545691095,25.7650429091,2265.4778969762,11.3023371682,1136.1103149726,2.7255729071,200.4433121459,0.0049889417,0.3339940769,3401.5882119488,0.1942964342,14.0279100752,0,0,0,inf,inf,False
49979484,100,0,0,2011-07-08 00:00:00,0,,44176000000,112.1400000001,B,2011-07-08 12:16:16,3385,0,292.5761264103,1.1705288439,3.8219380363040036e-31,24.5945140652,249.952086133,0.0040007668,1.3063055018180508e-33,292.5761264103,0.9545691095,25.7650429091,2365.4778969762,11.3023371682,1136.1103149726,2.7255729071,209.291039701,0.0047780354,0.3244557173,3501.5882119488,0.1942964342,14.0279100752,0,0,0,inf,inf,False
49979488,100,0,0,2011-07-08 00:00:00,0,,44177000000,112.1500000001,B,2011-07-08 12:16:17,3385,1000000,320.2617199653,1.9466357944,6.356034218382252e-31,40.9016502879,164.5206159718,0.0060782656,1.9846375080579066e-33,320.2617199653,0.9545691095,42.8482860823,1522.382202151,6.7961925374,683.1529027445,1.6389104285,224.005160799,0.0044641829,0.3097447423,2205.5351048955,0.1942964342,8.4351029658,0,0,0,inf,inf,False
49979487,100,0,0,2011-07-08 00:00:00,0,,44177000000,112.1400000001,B,2011-07-08 12:16:17,3385,0,220.2617199653,1.9466357944,6.356034218382252e-31,40.9016502879,113.149938268,0.0088378307,2.8856735611545495e-33,220.2617199653,0.9545691095,42.8482860823,1622.382202151,6.7961925374,683.1529027445,1.6389104285,238.719281897,0.0041890206,0.2963099114,2305.5351048955,0.1942964342,8.4351029658,0,0,0,inf,inf,False
49979490,100,0,0,2011-07-08 00:00:00,0,,44178000000,112.1500000001,B,2011-07-08 12:16:18,3385,1000000,200,3.2373323697,1.0570336463202845e-30,68.0210632273,61.7792605643,0.0161866618,5.285168231601423e-33,200,0.9545691095,71.258395597,1075.5523703587,4.0866090188,410.7857154166,0.985490935,263.189447636,0.0037995444,0.2763743453,1486.3380857753,0.1942964342,5.0720999538,0,0,0,inf,inf,False
49979489,100,0,0,2011-07-08 00:00:00,0,,44178000000,112.1500000001,B,2011-07-08 12:16:18,3385,0,100,3.2373323697,1.0570336463202845e-30,68.0210632273,30.8896302822,0.0323733237,1.0570336463202845e-32,100,0.9545691095,71.258395597,1175.5523703587,4.0866090188,410.7857154166,0.985490935,287.6596133749,0.0034763309,0.2589521862,1586.3380857753,0.1942964342,5.0720999538,0,0,0,inf,inf,False
49979493,0,100,0,2011-07-08 00:00:00,0,,44184120000,112.1800000001,S,2011-07-08 12:16:24.120000,3285,6120000,4.035339946408872e-30,72.7966022523,2.376909415885285e-29,1529.5625283672,5.543308096195299e-32,1.8039769441759143e+31,0.8548670356,2.7804434105261724e-29,0.9545691095,1602.3591306196,52.2779034058,0.1817352905,18.2680214787,100.0438256952,287.6596133749,0.0034763309,0.2589521862,70.5459248845,0.9981867371,100.2255609857,0,2700,-2700,inf,0,TRUE
49979492,0,100,0,2011-07-08 00:00:00,0,,44184123000,112.1800000001,S,2011-07-08 12:16:24.123000,3185,3000,4.0415023375966374e-30,72.9077703686,2.3805392081290846e-29,1431.7456216491,5.543308096195298e-32,1.8039769441759143e+31,0.8548670356,2.7846894418887483e-29,0.9515451394,1504.6533920177,52.1981912433,0.1814581847,18.2401668135,199.8912811367,287.6596133749,0.0034763309,0.2589521862,70.4383580568,0.9990930389,200.0727393214,0,2600,-2600,inf,0,TRUE
49979491,0,100,0,2011-07-08 00:00:00,0,,44184143000,112.1800000001,S,2011-07-08 12:16:24.143000,3085,20000,4.0828261341775696e-30,73.6532421314,2.4048798888394562e-29,1345.3625345121,5.543308096195299e-32,1.803976944175914e+31,0.8548670356,2.813162502257213e-29,0.9480955439,1419.0157766435,51.6698740027,0.1796215791,18.0555513245,297.8681073917,287.6596133749,0.0034763309,0.2589521862,69.7254253273,0.9993973395,298.0477289708,0,2500,-2500,inf,0,TRUE
49979481,0,1400,0,2011-07-08 00:00:00,0,,44184840000,112.2000000001,S,2011-07-08 12:16:24.840000,1685,697000,5.8200938489383315e-30,104.9931511642,3.4281711217882783e-29,1775.2719779414,5.543308096195299e-32,1.8039769441759143e+31,0.8548670356,4.0101805066821115e-29,0.944160454,1880.2651291056,36.246685604,0.1260054729,12.6660632506,1608.9560280233,287.6596133749,0.0034763309,0.2589521862,48.9127488545,0.9999216911,1609.0820334962,0,2400,-2400,inf,0,TRUE
49979496,0,0,315,2011-07-08 00:00:00,0,,44187000000,112.1800000001,S,2011-07-08 12:16:27,1685,2160000,1.7461420503015193e-29,315,1.0285184237150728e-28,1125.8893722182,5.543308096195299e-32,1.803976944175914e+31,0.8548670356,1.2031326287452249e-28,0.7813850209,1440.8893722182,12.081440447,315.0419990846,4.2217456937,536.2836935456,0.0383486662,26.0765262607,0.2589521862,16.3031861408,0.6299395146,851.3256926303,0,1685,-1685,inf,0,False
49979494,0,1000,0,2011-07-08 00:00:00,0,,44187263000,112.1800000001,S,2011-07-08 12:16:27.263000,685,263000,1.9960754392720386e-29,2.6969295902030114e-44,1.175735023426039e-28,1287.0431262074,740128865997493,1.3511160636226113e-15,0.8548670356,1.3753425673532428e-28,1,1287.0431262074,10.5686943378,275.5948354404,3.6931307988,1469.1343271738,0.0383486662,26.0765262607,0.2589521862,14.2618251366,0.8420414805,1744.7291626142,0,1685,-1685,inf,0,TRUE
49979495,0,685,0,2011-07-08 00:00:00,0,,44188973000,112.1800000001,S,2011-07-08 12:16:28.973000,0,1710000,4.7634364005412405e-29,6.435955438815941e-44,2.805775221612515e-28,685,740128865997493,1.3511160636226113e-15,0.8548670356,3.2821188616666393e-28,1,685,4.4287168798,115.4855520167,1.5475734452,1300.6276059716,0.0383486662,26.0765262607,0.2589521862,5.976290325,0.9184489238,1416.1131579882,0,685,-685,inf,0,TRUE
49979535,100,0,0,2011-07-08 00:00:00,0,,44328000000,112.0000000001,B,2011-07-08 12:18:48,0,139027000,245.1004119814,3.311591038285814e-13,1443.6986345956,0.1989555282,740128865997493,1.351116063622611e-15,0.8548670356,1688.799046577,1,0.1989555282,100,2.244419247465347e-29,3.007652097314296e-31,2.52772193720513e-28,4.4554955636265973e+30,2.244419247465347e-31,3.0076520973142958e-33,100,0.9184489238,2.7521638619516646e-28,2900,0,2900,0,inf,False
49979533,0,0,0,2011-07-08 00:00:00,1000,,44329033000,112.0000000001,B,2011-07-08 12:18:49.033000,1000,1033000,245.3923477746,5.600529238046182e-13,2441.5685151042,0.3364715752,438159212003734,2.282275420906767e-15,0.9086728984,2686.9608628788,1,0.3364715752,59.1299660716,1.3271243395303465e-29,1000,1.4946411238533635e-28,4.455495563626598e+30,2.244419247465347e-31,0.9441711896,1059.1299660716,0.9184489238,1.6273535578063981e-28,2900,0,2900,0,inf,False
49979534,0,0,0,2011-07-08 00:00:00,1000,,44329153000,112.0000000001,B,2011-07-08 12:18:49.153000,2000,120000,260.8370776905,5.953020512741361e-13,1532.2992839032,0.3576487335,438159212003734,2.282275420906767e-15,0.8545358383,1793.1363615937,1,0.3576487335,55.6287523485,1.2485424248336293e-29,1940.7878279706,1.4061401765054945e-28,4.455495563626598e+30,2.244419247465347e-31,0.9721356991,1996.416580319,0.9184489238,1.5309944189888575e-28,1900,0,1900,0,inf,False
49979535,0,0,0,2011-07-08 00:00:00,900,,44330190000,112.0000000001,B,2011-07-08 12:18:50.190000,2900,1037000,442.0234464559,1.0088192473107865e-12,902.0525996542,0.6060837946,438159212003734,2.282275420906767e-15,0.6711321151,1344.0760461101,1,0.6060837946,32.8264061884,7.367621787426779e-30,2045.2546907274,8.297602704192047e-29,4.4554955636265985e+30,2.2444192474653464e-31,0.9842035009,2078.0810969158,0.9184489238,9.034364882934724e-29,900,0,900,0,inf,False
49979537,2900,0,0,2011-07-08 00:00:00,0,,44334000000,111.9500000001,B,2011-07-08 12:18:54,2900,3810000,3069.6167420814,7.005710842056215e-12,14.2542082639,4.2089282319,438159212003734,2.2822754209067673e-15,0.0046221805,3083.8709503453,1,4.2089282319,2904.7269879002,1.0609342625795451e-30,294.5157663762,1.1948511012295929e-29,2.7378953535138904e+33,3.6524405460441446e-34,0.0920579615,3199.2427542765,0.9184489238,1.3009445274875474e-29,100,0,100,0,inf,False
49979539,100,0,0,2011-07-08 00:00:00,0,,44336000000,112.0400000001,B,2011-07-08 12:18:56,2900,2000000,469.1091316923,1.9375698941486456e-11,39.4228728815,11.6406354937,24211210811490.6,4.130318007579366e-14,0.0775228944,508.5320045738,1,11.6406354937,1150.2680400744,3.8360415737819177e-31,106.488664171,4.320247408780589e-30,2.998580745151633e+33,3.334911029549187e-34,0.0847329191,1256.7567042454,0.9184489238,4.703851566158781e-30,100,0,100,0,inf,False
49979540,100,0,0,2011-07-08 00:00:00,0,,44337000000,111.9900000001,B,2011-07-08 12:18:57,2900,1000000,613.8430945423,3.2222554187784566e-11,65.5617978737,19.3588375371,19050106672641.5,5.2493144378878054e-14,0.0964988604,679.404892416,1,19.3588375372,791.6660646022,2.306644787606595e-31,64.03254955,2.5978019202774105e-30,3.432110868806959e+33,2.9136587896637834e-34,0.0748307272,855.6986141522,0.9184489238,2.82846639903807e-30,100,0,100,0,inf,False
49979538,0,0,0,2011-07-08 00:00:00,100,,44337830000,112.0400000001,B,2011-07-08 12:18:57.830000,3000,830000,783.7538188506,4.914836876477796e-11,100,29.5276184684,15946690369352,6.27089368915008e-14,0.1131536836,883.7538188506,1,29.5276184684,519.0305051091,1.512277793314879e-31,141.9808907094,1.7031656441313803e-30,3.432110868806959e+33,2.9136587896637834e-34,0.2147934084,661.0113958185,0.9184489238,1.854393423462868e-30,100,0,100,0,inf,False
49979541,100,0,0,2011-07-08 00:00:00,0,,44338000000,112.0100000001,B,2011-07-08 12:18:58,3000,170000,854.5414030177,5.3587382913013894e-11,2.4341083276696033e-13,32.194513005,15946690369352,6.27089368915008e-14,2.8484381436332546e-16,854.5414030177,1,32.1945130051,576.035612836,1.3870053475325439e-31,130.2196299727,1.562080635308296e-30,4.1530886226267126e+33,2.407846523071612e-34,0.1843804082,706.2552428086,0.9184489238,1.7007811700615503e-30,0,0,0,inf,inf,False
49979544,100,0,0,2011-07-08 00:00:00,0,,44339000000,112.0100000001,B,2011-07-08 12:18:59,3000,1000000,1254.8322163289,8.91179386566006e-11,4.0480184856368473e-13,53.5407493163,14080579457342.7,7.101980447818335e-14,3.225944021010045e-16,1254.8322163289,1,53.5407493164,446.3751678045,8.340182434764981e-32,78.3021833688,9.392925196331364e-31,5.352103161962961e+33,1.8684243740048457e-34,0.1492387335,524.6773511733,0.9184489238,1.0226943439807863e-30,0,0,0,inf,inf,False
