orderid,cancelled buy,exec sell,cancelled sell,date,exec buy,,microsecond,price,side,time,inventory,time diff,ewav_for canc buy,ewav_for canc sell,ewav_for exec buy,ewav_for exec sell,ewav_for buy/sell,ewav_for sell/buy,ewav_for buy exec/total,ewav_for buy exec+canc,ewav_for sell exec/total,ewav_for sell exec+canc,ewav_back canc buy,ewav_back canc sell,ewav_back exec buy,ewav_back exec sell,ewav_back buy/sell,ewav_back sell/buy,ewav_back buy exec/total,ewav_back buy exec+canc,ewav_back sell exec/total,ewav_back sell exec+canc,sev buy,sev sell,sev net buy,sev sell/buy,sev buy/sell,IsSpoof
49767518,500,0,0,2011-06-16 00:00:00,0,,32126000000,88.5000000001,B,2011-06-16 08:55:26,-6975,0,1485.1800755737,10.6952821995,1013.1454298352,0.1676231162,138.8631031772,0.007201337,0.4055297949,2498.3255054089,0.0154307813,10.8629053157,6349.9121070481,1.969729287782188e-10,4.186138673790971e-07,80.4309595937,32237486371529.4,3.10197882203109e-14,6.592435616342813e-11,6349.9121074667,1,80.4309595939,1969,0,1969,0,inf,False
49767516,0,0,0,2011-06-16 00:00:00,100,,32126180000,88.3000000001,B,2011-06-16 08:55:26.180000,-6875,180000,1056.9439344377,11.4743628379,1086.9463799743,0.1798333526,92.1135185777,0.0108561698,0.5069971969,2143.890314412,0.0154307813,11.6541961906,5918.7689012434,1.8359895784153347e-10,100.0000003902,74.9698979001,32237486371529.4,3.1019788220310906e-14,0.0166146935,6018.7689016336,1,74.9698979003,1969,0,1969,0,inf,False
49767517,0,0,0,2011-06-16 00:00:00,215,,32127470000,88.4000000001,B,2011-06-16 08:55:27.470000,-6660,1290000,1749.4263134804,18.9920691392,1633.5681684382,0.2976555226,92.1135185777,0.0108561698,0.4828763917,3382.9944819186,0.0154307813,19.2897246618,3575.9190548941,1.1092425177578782e-10,275.4166023123,45.2942648915,32237486371529.4,3.1019788220310906e-14,0.0715119706,3851.3356572063,1,45.2942648916,1869,0,1869,0,inf,False
49767518,0,0,0,2011-06-16 00:00:00,1500,,32127847000,88.5000000001,B,2011-06-16 08:55:27.847000,-5160,377000,2026.9932518287,22.0053829571,1643.6405937914,0.3448820513,92.1135185777,0.0108561698,0.4477811362,3670.6338456201,0.0154307813,22.3502650084,3086.2494899102,9.573480557205683e-11,1737.7023459845,39.0918809323,32237486371529.4,3.10197882203109e-14,0.3602238175,4823.9518358947,1,39.0918809324,1654,0,1654,0,inf,False
49767519,0,0,0,2011-06-16 00:00:00,154,,32128030000,88.6000000001,B,2011-06-16 08:55:28.030000,-5006,183000,2177.1962241815,23.6360119318,154.2845582538,0.370438283,92.1135185777,0.0108561698,0.0661744928,2331.4807824353,0.0154307813,24.0064502148,2873.3316822922,8.91301402714144e-11,1771.8196939147,36.394964299,32237486371529.4,3.1019788220310906e-14,0.3814342204,4645.1513762069,1,36.3949642991,154,0,154,0,inf,False
49767520,4700,0,0,2011-06-16 00:00:00,0,,32130000000,88.5100000001,B,2011-06-16 08:55:30,-5006,1970000,4700.0312767525,51.0243376795,0.6142912973,0.7996851625,92.1135185777,0.0108561698,0.0001306823,4700.6455680498,0.0154307813,51.824022842,6031.0138850459,4.128776883241684e-11,820.7603142137,16.8592450103,146072651916000,6.8459084358587346e-15,0.119787998,6851.7741992596,1,16.8592450104,0,0,0,inf,inf,False
49767521,0,0,100,2011-06-16 00:00:00,0,,32133000000,88.7300000001,S,2011-06-16 08:55:33,-5006,3000000,0.1009625939,164.70857963,1.9829565979,2.5814153258,0.0006129771,1631.3822103561,0.9515515792,2.0839191918,0.0154307813,167.2899949557,1868.3209442494,100,254.2596841066,5.2227504624,18.6832094425,0.0535239945,0.119787998,2122.580628356,0.0496351829,105.2227504624,0,0,0,inf,inf,False
49767522,0,0,100,2011-06-16 00:00:00,0,,32136000000,88.7000000001,S,2011-06-16 08:55:36,-5006,3000000,0.3259112454,208.8818537474,6.4010623078,8.3329107457,0.001560266,640.9163742587,0.9515515792,6.7269735532,0.038362543,217.2147644931,578.7788284448,130.9785548477,78.7659756965,1.6179326166,4.4188823821,0.2263015653,0.119787998,657.5448041412,0.0122019267,132.5964874642,0,0,0,inf,inf,False
49767523,0,0,100,2011-06-16 00:00:00,0,,32137000000,88.7000000001,S,2011-06-16 08:55:37,-5006,1000000,0.4816655969,160.9169484575,9.4601568398,12.3152437511,0.0029932558,334.0843719759,0.9515515792,9.9418224368,0.0710909652,173.2321922086,391.6213447676,188.6245233313,53.2957250822,1.0947479692,2.0761952786,0.481650262,0.119787998,444.9170698497,0.0057703572,189.7192713005,0,0,0,inf,inf,False
49767524,0,0,100,2011-06-16 00:00:00,0,,32139000000,88.6500000001,S,2011-06-16 08:55:39,-5006,2000000,1.0520543874,133.0548482133,20.66288224,26.8989653865,0.0079069226,126.4714541457,0.9515515792,21.7149366274,0.1681670776,159.9538135998,179.2973168165,186.3585996293,24.4005609824,0.501212143,0.9621091657,1.0393830925,0.119787998,203.6978777989,0.0026822897,186.8598117724,0,100,-100,inf,0,False
49767525,0,100,0,2011-06-16 00:00:00,0,,32142677000,88.5900000001,S,2011-06-16 08:55:42.677000,-5106,3677000,4.4241268503,139.0031192925,86.8920972317,113.1162385116,0.0318275365,31.4193340283,0.9515515792,91.316224082,0.4486614574,252.1193578041,42.636781265,44.3159495654,5.8024369791,100.1191879103,0.9621091657,1.0393830925,0.119787998,48.4392182441,0.6931775028,144.4351374756,300,150,150,0.5,2,False
49767526,0,0,100,2011-06-16 00:00:00,0,,32143000000,88.6000000001,S,2011-06-16 08:55:43,-5106,323000,5.0190707751,157.6958611962,98.5770979374,14.8800727514,0.0318275365,31.4193340283,0.9515515792,103.5961687126,0.0862233361,172.5759339476,37.5827592904,139.0628845758,5.1146354348,88.2513929978,0.2702572969,3.7001776134,0.119787998,42.6973947252,0.3882351515,227.3142775737,300,50,250,0.1666666667,6,False
49767527,0,0,50,2011-06-16 00:00:00,0,,32144000000,88.5300000001,S,2011-06-16 08:55:44,-5106,1000000,7.4177057557,85.2689553198,145.6875066132,21.9913219473,0.0869918686,11.4953272789,0.9515515792,153.1052123689,0.205027644,107.2602772671,25.429766968,144.0946544489,3.460735446,59.7138794733,0.1764795999,5.6663773062,0.119787998,28.890502414,0.292990084,203.8085339222,300,50,250,0.1666666667,6,False
49767527,0,50,0,2011-06-16 00:00:00,0,,32146103000,88.5300000001,S,2011-06-16 08:55:46.103000,-5156,2103000,16.8669179716,80.1971116028,331.2748313938,50.0054647071,0.2103182725,4.75469862,0.9515515792,348.1417493654,0.3840589497,130.2025763099,11.1834615619,63.369712799,1.5219566064,76.2608728048,0.1764795999,5.6663773062,0.119787998,12.7054181683,0.5461616628,139.6305856038,300,50,250,0.1666666667,6,False
49767520,0,0,0,2011-06-16 00:00:00,300,,32146237000,88.5100000001,B,2011-06-16 08:55:46.237000,-4856,134000,17.7733107679,84.5067361803,349.0768460395,0.005758369,0.2103182725,4.75469862,0.9515515792,366.8501568073,6.813630364163411e-05,84.5124945493,10.613134,60.1380216452,301.444340763,72.3717658933,0.1764795999,5.6663773062,0.96598981,312.0574747631,0.5461616628,132.5097875385,300,0,300,0,inf,False
49767529,0,0,100,2011-06-16 00:00:00,0,,32148000000,88.5600000001,S,2011-06-16 08:55:48,-4856,1763000,35.3878949826,168.2587754374,97.7154057791,0.0114653122,0.2103182725,4.75469862,0.7341321006,133.1033007617,6.813630364163412e-05,168.2702407496,5.3303687291,130.2038804001,151.3982097617,36.3481887429,0.0409386319,24.4268055396,0.96598981,156.7285784908,0.2182391905,166.552069143,0,0,0,inf,inf,False
49767530,0,0,100,2011-06-16 00:00:00,0,,32149000000,88.5400000001,S,2011-06-16 08:55:49,-4856,1000000,52.2999184615,100.8799305926,144.4140081573,0.016944633,0.5184372962,1.928873573,0.7341321006,196.7139266189,0.0001679401,100.8968752256,3.6067078946,188.1003523803,102.4411529731,24.5944147501,0.0191743814,52.1529211336,0.96598981,106.0478608677,0.1156324393,212.6947671304,0,0,0,inf,inf,False
49767531,0,0,0,2011-06-16 00:00:00,1000,,32154393000,88.5300000001,B,2011-06-16 08:55:54.393000,-3856,5393000,429.9356030041,7.2335388095,1187.1667395623,0.1392946917,59.4364133966,0.016824703,0.7341321006,1617.1023425664,0.0188929659,7.3728335012,0.4387413545,22.8816432585,1012.4615498465,2.9918105806,0.0191743814,52.1529211336,0.9995668465,1012.9002912009,0.1156324393,25.8734538391,2150,0,2150,0,inf,False
49767532,700,0,0,2011-06-16 00:00:00,0,,32156000000,88.5200000001,B,2011-06-16 08:55:56,-3856,1607000,805.4247773842,13.5510326306,350.6309514548,0.2609493033,59.4364133966,0.016824703,0.3032993503,1156.055728839,0.0188929659,13.8119819339,700.234200057,12.2142171042,540.4517953439,1.5970279561,57.329437825,0.0174430456,0.4356072345,1240.6859954009,0.1156324393,13.8112450603,1150,0,1150,0,inf,False
49767533,150,0,0,2011-06-16 00:00:00,0,,32158000000,88.5300000001,B,2011-06-16 08:55:58,-3856,2000000,230.2688842426,29.5981764592,765.8484084647,0.5699656798,7.7798334827,0.1285374555,0.7688335642,996.1172927073,0.0188929659,30.168142139,470.5905778396,5.5920760782,247.4368623378,0.731172678,84.1531072283,0.0118831025,0.3446064154,718.0274401774,0.1156324393,6.3232487562,1150,0,1150,0,inf,False
49767532,0,0,0,2011-06-16 00:00:00,300,,32158190000,88.5200000001,B,2011-06-16 08:55:58.190000,-3556,190000,86.4529903454,31.8784904986,824.8511946783,0.6138771939,2.7119537027,0.3687378582,0.9051326749,911.3041850237,0.0188929659,32.4923676925,436.9285604508,5.1920668748,529.7373495238,0.6788708501,84.1531072283,0.0118831025,0.5480045836,966.6659099746,0.1156324393,5.8709377249,1150,0,1150,0,inf,False
49767533,0,0,0,2011-06-16 00:00:00,850,,32159440000,88.5300000001,B,2011-06-16 08:55:59.440000,-2706,1250000,140.876279099,51.9464174322,855.251889976,1.0003209207,2.7119537027,0.3687378582,0.8585761517,996.128169075,0.0188929659,52.9467383529,268.1344287332,3.186268904,1175.0893497249,0.4166096338,84.1531072283,0.0118831025,0.8142114669,1443.2237784581,0.1156324393,3.6028785378,850,0,850,0,inf,False
49767534,0,0,100,2011-06-16 00:00:00,0,,32162000000,88.5000000001,S,2011-06-16 08:56:02,-2706,2560000,382.9414295358,141.2050025594,14.2761170867,2.7191541813,2.7119537027,0.3687378582,0.0359402982,397.2175466225,0.0188929659,143.9241567407,98.6411438012,101.1721628238,432.2912133033,0.1532621193,0.9749830492,1.0256588572,0.8142114669,530.9323571045,0.0015125732,101.3254249431,0,0,0,inf,inf,False
49767536,0,0,90,2011-06-16 00:00:00,0,,32164000000,88.4500000001,S,2011-06-16 08:56:04,-2706,2000000,836.420980887,90,31.1819065161,5.9391787675,9.2935664543,0.1076013181,0.0359402982,867.6028874031,0.0619056661,95.9391787675,45.1612064755,136.3199914233,197.917339451,0.0701685113,0.3312882139,3.0185197,0.8142114669,243.0785459265,0.000514469,136.3901599346,0,0,0,inf,inf,False
49767539,2700,0,0,2011-06-16 00:00:00,0,,32167000000,88.2300000001,B,2011-06-16 08:56:07,-2706,3000000,2700,0,100.6564272265,19.1719039081,inf,0,0.0359402982,2800.6564272265,1,19.1719039081,2713.9902891179,42.2299633114,61.3119315549,0.0217371908,64.2669345721,0.0155601011,0.0220919837,2775.3022206728,0.000514469,42.2517005022,0,110,-110,inf,0,False
49767536,0,10,0,2011-06-16 00:00:00,0,,32171150000,88.4500000001,S,2011-06-16 08:56:11.150000,-2716,4150000,0,0,509.1826317678,96.9833795708,inf,inf,1,509.1826317678,1,96.9833795708,536.5080208678,8.3481190513,12.120287676,10.0042970593,64.2669345721,0.0155601011,0.0220919837,548.6283085438,0.5451215251,18.3524161106,2000,110,1890,0.055,18.1818181818,False
49767535,0,100,0,2011-06-16 00:00:00,0,,32171507000,88.4700000001,S,2011-06-16 08:56:11.507000,-2816,357000,0,0,585.3792233416,100,inf,inf,1,585.3792233416,1,100,466.6728082192,7.2614760814,10.5426358343,108.7020756845,64.2669345721,0.0155601011,0.0220919837,477.2154440535,0.9373813929,115.9635517659,2000,100,1900,0.05,20,False
49767540,0,0,0,2011-06-16 00:00:00,1000,,32174220000,88.5300000001,B,2011-06-16 08:56:14.220000,-1816,2713000,0,0,1689.2256493122,0,inf,inf,1,1689.2256493122,1,0,161.7194044746,2.5163702851,1003.6534136095,37.6692934219,64.2669345721,0.0155601011,0.8612294693,1165.3728180841,0.9373813929,40.1856637071,2000,0,2000,0,inf,False
49767541,0,0,0,2011-06-16 00:00:00,1000,,32175503000,88.5300000001,B,2011-06-16 08:56:15.503000,-816,1283000,0,0,1137.6734184971,0,inf,inf,1,1137.6734184971,1,0,97.9728977958,1.5244681958,1608.033610026,22.8208225627,64.2669345721,0.0155601011,0.9425717913,1706.0065078217,0.9373813929,24.3452907585,1800,0,1800,0,inf,False
49767542,0,0,0,2011-06-16 00:00:00,800,,32180030000,88.5300000001,B,2011-06-16 08:56:20.030000,-16,4527000,0,0,806.9354866354,0,inf,inf,1,806.9354866354,1,0,16.715417754,0.2600935904,1074.3509088608,3.8935214861,64.2669345721,0.0155601011,0.9846797419,1091.0663266147,0.9373813929,4.1536150765,816,0,816,0,inf,False
49767543,0,0,0,2011-06-16 00:00:00,16,,32182170000,88.5300000001,B,2011-06-16 08:56:22.170000,0,2140000,0,0,16,0,inf,inf,1,16,1,0,7.2455972774,0.1127422262,481.6966481356,1.6877166395,64.2669345721,0.0155601011,0.9851810774,488.942245413,0.9373813929,1.8004588657,16,0,16,0,inf,False
49769362,0,0,0,2011-06-16 00:00:00,1000,,34881267000,89.2700000001,B,2011-06-16 09:41:21.267000,1000,2699097000,111.3828663606,11.538904736,1126.9786881927,3.823078986315681e-06,9.6528109824,0.1035967659,0.9100562627,1238.3615545532,3.313206761933108e-07,11.538908559,0,0,1000,0,inf,inf,1,1000,1,0,1688,0,1688,0,inf,False
49769371,312,0,0,2011-06-16 00:00:00,0,,34884000000,89.3500000001,B,2011-06-16 09:41:24,1000,2733000,323.9378374935,33.5589123296,369.2955928045,1.1118765209226783e-05,9.6528109824,0.1035967659,0.5327146336,693.233430298,3.313206761933108e-07,33.5589234483,312,0,343.840247939,0,inf,0,0.5242743931,655.840247939,1,0,688,0,688,0,inf,False
49769371,0,0,0,2011-06-16 00:00:00,688,,34885633000,89.3500000001,B,2011-06-16 09:41:25.633000,1688,1633000,22.5921748808,63.5097283386,698.8862614296,2.1042093109687487e-05,0.3557277833,2.8111383111,0.9686862784,721.4784363104,3.313206761933108e-07,63.5097493807,164.8626268877,0,869.6872003363,0,inf,0,0.8406431256,1034.5498272241,1,0,688,0,688,0,inf,False
49769381,0,0,1600,2011-06-16 00:00:00,0,,34894000000,89.3400000001,S,2011-06-16 09:41:34,1688,8367000,593.4559420115,1668.2867345417,285.9625762356,0.0005527381,0.3557277833,2.8111383111,0.3251723387,879.4185182471,3.3132067619331075e-07,1668.2872872798,6.2761277363,1600,33.1079763984,0,0.0039225798,254.9342631659,0.8406431256,39.3841041347,0,1600,0,0,0,inf,inf,False
49769382,300,0,0,2011-06-16 00:00:00,0,,34894000000,89.1200000001,B,2011-06-16 09:41:34,1688,0,593.4559420115,68.2867345417,285.9625762356,0.0005527381,8.6906475466,0.1150662243,0.3251723387,879.4185182471,8.09430413953713e-06,68.2872872797,306.2761277363,1600,33.1079763984,0,0.1914225798,5.2240441063,0.0975531146,339.3841041347,0,1600,0,0,0,inf,inf,False
49769385,600,0,0,2011-06-16 00:00:00,0,,34898000000,89.2100000001,B,2011-06-16 09:41:38,1688,4000000,1400,325.7777903662,1364.251151248,0.0026369659,4.2974077466,0.2326984217,0.4935337191,2764.251151248,8.09430413953713e-06,325.7804273321,664.1989639861,335.3782194418,6.9398088586,0,1.9804475231,0.5049363784,0.0103403486,671.1387728447,0,335.3782194418,4600,0,4600,0,inf,False
49769386,800,0,0,2011-06-16 00:00:00,0,,34898000000,89.2400000001,B,2011-06-16 09:41:38,1688,0,800,325.7777903662,1364.251151248,0.0026369659,2.4556615695,0.407222238,0.6303571332,2164.251151248,8.09430413953713e-06,325.7804273321,1464.1989639861,335.3782194418,6.9398088586,0,4.3658141141,0.229052354,0.004717304,1471.1387728447,0,335.3782194418,4600,0,4600,0,inf,False
49769385,0,0,0,2011-06-16 00:00:00,400,,34899203000,89.2100000001,B,2011-06-16 09:41:39.203000,2088,1203000,1.7721087184762858e-13,521.2018523797,2182.6233959731,0.0042188005,3.400043016702743e-16,2941139259378460,1,2182.6233959731,8.09430413953713e-06,521.2060711802,915.1991708508,209.6285244725,404.3377351504,0,4.3658141141,0.229052354,0.3064239684,1319.5369060012,0,209.6285244725,5900,0,5900,0,inf,False
49769386,0,0,0,2011-06-16 00:00:00,200,,34899830000,89.2400000001,B,2011-06-16 09:41:39.830000,2288,627000,2.263906993398566e-13,665.8465737866,2277.3397199972,0.0053896083,3.4000430167027424e-16,2941139259378460,1,2277.3397199972,8.09430413953713e-06,665.8519633949,716.38650993,164.0900164813,516.5017060146,0,4.3658141141,0.229052354,0.4189363637,1232.8882159446,0,164.0900164813,5500,0,5500,0,inf,False
49769390,0,0,0,2011-06-16 00:00:00,1000,,34902223000,89.2200000001,B,2011-06-16 09:41:42.223000,3288,2393000,5.765302959412023e-13,1695.6558876138,5290.1876580296,0.0137252656,3.400043016702742e-16,2941139259378460,1,5290.1876580296,8.09430413953713e-06,1695.6696128793,281.3091421604,64.4345212167,1202.8187993902,0,4.3658141141,0.229052354,0.8104549249,1484.1279415506,0,64.4345212167,5300,0,5300,0,inf,False
49769388,0,0,0,2011-06-16 00:00:00,1000,,34902227000,89.2200000001,B,2011-06-16 09:41:42.227000,4288,4000,5.774318286676357e-13,1698.3074209091,4296.8963160194,0.0137467281,3.400043016702742e-16,2941139259378460,1,4296.8963160194,8.09430413953713e-06,1698.3211676371,280.8699398419,64.3339208918,2200.9408625364,0,4.3658141141,0.229052354,0.8868286255,2481.8108023783,0,64.3339208918,4300,0,4300,0,inf,False
49769391,0,0,0,2011-06-16 00:00:00,1000,,34902240000,89.2200000001,B,2011-06-16 09:41:42.240000,5288,13000,5.803715575105375e-13,1706.9535728209,3313.6809487866,0.0138167132,3.4000430167027424e-16,2941139259378460,1,3313.6809487866,8.094304139537129e-06,1706.9673895341,279.4472625026,64.0080532982,3189.7925399637,0,4.3658141141,0.229052354,0.919450001,3469.2398024664,0,64.0080532982,3300,0,3300,0,inf,False
49769384,0,0,0,2011-06-16 00:00:00,1000,,34902917000,89.1900000001,B,2011-06-16 09:41:42.917000,6288,677000,7.560606817556334e-13,2223.6797535839,3014.0746438506,0.0179992859,3.400043016702742e-16,2941139259378460,1,3014.0746438506,8.094304139537129e-06,2223.6977528699,214.5108810633,49.1342222686,3448.5665095763,0,4.3658141141,0.229052354,0.9414397082,3663.0773906396,0,49.1342222686,2300,0,2300,0,inf,False
49769382,0,0,0,2011-06-16 00:00:00,1300,,34903160000,89.1200000001,B,2011-06-16 09:41:43.160000,7588,243000,8.31343872428101e-13,2445.098101242,2214.6219928934,0.0197915279,3.4000430167027424e-16,2941139259378460,1,2214.6219928934,8.094304139537132e-06,2445.1178927699,195.0856298574,44.6848227526,4436.2780586747,0,4.3658141141,0.229052354,0.9578772813,4631.363688532,0,44.6848227526,1300,0,1300,0,inf,False
49769394,0,0,7000,2011-06-16 00:00:00,0,,34906000000,89.2300000001,S,2011-06-16 09:41:46,7588,2840000,2.5210191285203995e-12,7414.6683325354,2773.5569069816,0.0600170664,3.4000430167027424e-16,2941139259378460,1,2773.5569069816,8.09430413953713e-06,7414.7283496018,64.3324126921,7014.7354905664,1462.9292331594,0,0.009171039,109.0388996312,0.9578772813,1527.2616458515,0,7014.7354905664,7000,0,7000,0,inf,False
49769396,0,0,0,2011-06-16 00:00:00,7000,,34908370000,89.1200000001,B,2011-06-16 09:41:48.370000,14588,2370000,6.362647000720457e-12,1046.5562091346,7000.0117555202,0.1514734272,6.0796036994339495e-15,164484405470887,1,7000.0117555202,0.0001447142,1046.7076825618,25.4899011311,2779.3907710464,7579.644380719,0,0.009171039,109.0388996312,0.9966483299,7605.1342818502,0,2779.3907710464,7000,0,7000,0,inf,TRUE
49769401,0,0,2550,2011-06-16 00:00:00,0,,34912000000,89.2000000001,S,2011-06-16 09:41:52,14588,3630000,2.6269622559325257e-11,4320.9432486152,0.0485353152,0.6253921928,6.0796036994339495e-15,164484405470887,0.9999999995,0.0485353152,0.0001447142,4321.568640808,6.1737941843,3223.1837244061,1835.8315379903,0,0.0019154335,522.0750203496,0.9966483299,1842.0053321746,0,3223.1837244061,0,0,0,inf,inf,False
49769403,0,0,2590,2011-06-16 00:00:00,0,,34913000000,89.2000000001,S,2011-06-16 09:41:53,14588,1000000,3.8823985392309645e-11,2617.2844569645,0.0717305459,0.9242697454,1.4833689662199287e-14,67414110903796.3,0.9999999995,0.0717305459,0.0003530161,2618.20872671,4.1773981043,4770.9152003308,1242.1857544554,0,0.0008755968,1142.0781743009,0.9966483299,1246.3631525597,0,4770.9152003308,0,0,0,inf,inf,False
49769416,0,0,3000,2011-06-16 00:00:00,0,,34926000000,89.2000000001,S,2011-06-16 09:42:06,14588,13000000,6.230197021054037e-09,4378.4155795394,11.5108077865,148.3202344258,1.4229341431562857e-12,702773213229.565,0.9999999995,11.5108077927,0.0327653834,4526.7358139652,0.0260318,3029.7303506486,7.7407827429,0,8.592117784144324e-06,116385.741574141,0.9966483299,7.7668145429,0,3029.7303506486,0,410,-410,inf,0,False
49769426,0,0,3000,2011-06-16 00:00:00,0,,34928000000,89.3300000001,S,2011-06-16 09:42:08,14588,2000000,1.3608001384927276e-08,3010.7364264709,25.1419157004,323.9611762931,4.5198248725074916e-12,221247510292.412,0.9999999995,25.141915714,0.0971485918,3334.697602764,0.0119182265,4387.1116316989,3.5439885859,0,2.716645373962916e-06,368101.044613433,0.9966483299,3.5559068124,0,4387.1116316989,0,410,-410,inf,0,False
49769403,0,410,0,2011-06-16 00:00:00,0,,34928937000,89.2000000001,S,2011-06-16 09:42:08.937000,14178,937000,1.9622435537205767e-08,15.4816883365,36.2540836202,467.1448156531,1.267460958436429e-09,788978937.255491,0.9999999995,36.2540836398,0.9679220097,482.6265039896,0.0082651943,3042.426667515,2.4577276095,410,2.7166453739629156e-06,368101.044613433,0.9966483299,2.4659928038,0.1187570482,3452.426667515,0,410,-410,inf,0,False
49769437,0,0,0,2011-06-16 00:00:00,100,,34934177000,89.1600000001,B,2011-06-16 09:42:14.177000,14278,5240000,1.5194955364810416e-07,119.8849973537,280.7394532431,442.5102691931,1.267460958436429e-09,788978937.255491,0.9999999995,280.7394533951,0.7868314254,562.3952665468,0.0010673493,392.8923759674,100.3173856088,52.9465100561,2.7166453739629156e-06,368101.044613433,0.9999893604,100.318452958,0.1187570482,445.8388860235,400,450,-50,1.125,0.8888888889,TRUE
49769435,0,0,0,2011-06-16 00:00:00,100,,34934197000,89.1600000001,B,2011-06-16 09:42:14.197000,14378,20000,1.5314130876784263e-07,120.8252670416,182.157010344,445.9809202492,1.267460958436429e-09,788978937.255491,0.9999999992,182.1570104971,0.7868314254,566.8061872908,0.0010590431,389.8348632405,199.5367095204,52.534477046,2.7166453739629156e-06,368101.044613433,0.9999946925,199.5377685635,0.1187570482,442.3693402865,300,450,-150,1.5,0.6666666667,TRUE
49769401,0,450,0,2011-06-16 00:00:00,0,,34934220000,89.2000000001,S,2011-06-16 09:42:14.220000,13928,23000,1.5452338697158357e-07,121.915697634,82.8984655019,450.0058336715,1.267460958436429e-09,788978937.255491,0.9999999981,82.8984656564,0.7868314254,571.9215313054,0.0010495709,386.3481271671,197.7520260334,502.0646015333,2.7166453739629156e-06,368101.044613433,0.9999946925,197.7530756043,0.5651254032,888.4127287004,200,450,-250,2.25,0.4444444444,False
49769440,0,0,0,2011-06-16 00:00:00,100,,34936817000,89.1700000001,B,2011-06-16 09:42:16.817000,14028,2597000,4.261530618553975e-07,336.2257898508,228.6219295934,0.0160884188,1.267460958436429e-09,788978937.255491,0.9999999981,228.6219300196,4.7847754257733234e-05,336.2418782696,0.0003805751,140.0900908703,171.7050176998,182.0489623369,2.7166453739629156e-06,368101.044613433,0.9999977836,171.7053982749,0.5651254032,322.1390532072,200,0,200,0,inf,TRUE
49769442,0,0,0,2011-06-16 00:00:00,100,,34936853000,89.1700000001,B,2011-06-16 09:42:16.853000,14128,36000,4.3218817421626715e-07,340.9873663875,130.4434530474,0.0163162604,1.2674609584364291e-09,788978937.255491,0.9999999967,130.4434534796,4.7847754257733234e-05,341.003682648,0.0003752607,138.1338609467,269.3073142536,179.5068151695,2.7166453739629156e-06,368101.044613433,0.9999986066,269.3076895143,0.5651254032,317.6406761161,100,0,100,0,inf,TRUE
49769456,0,0,728,2011-06-16 00:00:00,0,,34940000000,89.2400000001,S,2011-06-16 09:42:20,14128,3147000,1.477575661145989e-06,1165.7760748456,104.0808331827,0.0557824362,1.2674609584364291e-09,788978937.255491,0.9999999858,104.0808346603,4.784775425773323e-05,1165.8318572818,0.0001097631,768.403901289,78.7718960937,52.5054146109,1.4284554170367922e-07,7000568.50268673,0.9999986066,78.7720058568,0.0639600667,820.9093158999,600,0,600,0,inf,False
49769459,0,0,645,2011-06-16 00:00:00,0,,34941000000,89.2400000001,S,2011-06-16 09:42:21,14128,1000000,2.1837152686459302e-06,646.9910976651,153.8215000227,0.0824410965,3.375185959322498e-09,296279971.548806,0.9999999858,153.8215022064,0.0001274061,647.0735387616,7.426940925373706e-05,1164.9280871349,53.2997310233,35.5269406325,6.375450130694549e-08,15685166.9999818,0.9999986066,53.2998052927,0.0295945619,1200.4550277674,600,0,600,0,inf,False
49769432,0,0,0,2011-06-16 00:00:00,100,,34944117000,89.1500000001,B,2011-06-16 09:42:24.117000,14228,3117000,7.378761476264966e-06,6.7279076891,519.7619739558,0.2785679964,1.0967394050584776e-06,911793.626988975,0.9999999858,519.7619813345,0.0397586474,7.0064756855,2.197973786012582e-05,344.7558589519,115.7738445435,10.5140575362,6.375450130694549e-08,15685166.9999818,0.9999998101,115.7738665233,0.0295945619,355.2699164881,600,0,600,0,inf,TRUE
49769411,0,0,0,2011-06-16 00:00:00,100,,34944517000,89.1300000001,B,2011-06-16 09:42:24.517000,14328,400000,8.626646151786296e-06,7.8657209835,490.7514667522,0.325678983,1.0967394050584774e-06,911793.626988975,0.9999999824,490.7514753789,0.0397586474,8.1913999665,1.8800266074100665e-05,294.8853130164,199.0266169547,8.9931499846,6.375450130694549e-08,15685166.9999818,0.9999999055,199.026635755,0.0295945619,303.878463001,500,0,500,0,inf,TRUE
49769410,0,0,0,2011-06-16 00:00:00,100,,34944520000,89.1100000001,B,2011-06-16 09:42:24.520000,14428,3000,8.636761428507773e-06,7.8749440283,391.2096470399,0.3260608618,1.0967394050584774e-06,911793.626988975,0.9999999779,391.2096556767,0.0397586474,8.2010048902,1.8778247416372175e-05,294.5399466928,298.7935192453,8.9826173097,6.375450130694549e-08,15685166.9999818,0.9999999372,298.7935380236,0.0295945619,303.5225640025,400,0,400,0,inf,TRUE
49769409,0,0,0,2011-06-16 00:00:00,100,,34944540000,89.1100000001,B,2011-06-16 09:42:24.540000,14528,20000,8.704500387940459e-06,7.9367079798,293.4936326091,0.3286181889,1.0967394050584774e-06,911793.626988975,0.9999999703,293.4936413136,0.0397586474,8.2653261687,1.8632113935613545e-05,292.2478186428,396.4682896311,8.9127140272,6.375450130694549e-08,15685166.9999818,0.999999953,396.4683082632,0.0295945619,301.16053267,300,0,300,0,inf,TRUE
