date,orderid,id,order_time,side,symbol,account,order_shares,orderstatus,tif,exec_shares,exec_last_time,explicit_cxl_time,fill_rate,auto_cxl_time,cxl_time,hidden
2013-01-18 00:00:00.000,4607130724,arizer,1900-01-01 15:50:09.783,B,DELL,5AO05134,2000,UR OUT,IOC,0.0,,,0.0,1900-01-01 15:50:09.783,1900-01-01 15:50:09.783,True
2013-01-18 00:00:00.000,4607130726,arizer,1900-01-01 15:50:09.793,B,DELL,5AO05134,2000,UR OUT,DAY,0.0,,1900-01-01 15:50:25.359,0.0,,1900-01-01 15:50:25.359,False
2013-01-18 00:00:00.000,4607130746,arizer,1900-01-01 15:50:15.071,B,DELL,5AO05134,4000,UR OUT,DAY,0.0,,1900-01-01 15:50:24.991,0.0,,1900-01-01 15:50:24.991,False
2013-01-18 00:00:00.000,4607130957,arizer,1900-01-01 15:50:26.544,B,DELL,5AO05134,100,UR OUT,IOC,0.0,,,0.0,1900-01-01 15:50:26.544,1900-01-01 15:50:26.544,True
2013-01-18 00:00:00.000,4607130959,arizer,1900-01-01 15:50:26.551,B,DELL,5AO05134,100,UR OUT,IOC,0.0,,,0.0,1900-01-01 15:50:26.551,1900-01-01 15:50:26.551,True
2013-01-18 00:00:00.000,4607130961,arizer,1900-01-01 15:50:26.561,B,DELL,5AO05134,100,PLACED,DAY,100.0,1900-01-01 15:55:51.252,,1.0,,,False
2013-01-18 00:00:00.000,4607133195,arizer,1900-01-01 15:55:55.679,S,DELL,5AO05134,100,UR OUT,IOC,0.0,,,0.0,1900-01-01 15:55:55.679,1900-01-01 15:55:55.679,True
2013-01-18 00:00:00.000,4607133197,arizer,1900-01-01 15:55:55.687,S,DELL,5AO05134,100,PLACED,IOC,100.0,1900-01-01 15:55:55.691,,1.0,,,True
2013-01-18 00:00:00.000,4607133220,arizer,1900-01-01 15:55:58.799,S,DELL,5AO05134,500,UR OUT,OO,0.0,,,0.0,1900-01-01 09:30:00.000,1900-01-01 09:30:00.000,False
2013-01-18 00:00:00.000,4607133219,arizer,1900-01-01 15:55:58.799,S,DELL,5AO05134,500,UR OUT,OO,0.0,,,0.0,1900-01-01 09:30:00.000,1900-01-01 09:30:00.000,False
2013-01-18 00:00:00.000,4607133246,arizer,1900-01-01 15:56:02.767,S,DELL,5AO05134,500,UR OUT,IOC,0.0,,,0.0,1900-01-01 15:56:02.767,1900-01-01 15:56:02.767,True
2013-01-18 00:00:00.000,4607133248,arizer,1900-01-01 15:56:02.774,S,DELL,5AO05134,500,UR OUT,IOC,0.0,,,0.0,1900-01-01 15:56:02.774,1900-01-01 15:56:02.774,True
2013-01-18 00:00:00.000,4607133250,arizer,1900-01-01 15:56:02.784,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 15:56:34.383,0.0,,1900-01-01 15:56:34.383,False
2013-01-18 00:00:00.000,4607133251,arizer,1900-01-01 15:56:03.712,S,DELL,5AO05134,6000,UR OUT,IOC,0.0,,,0.0,1900-01-01 15:56:03.712,1900-01-01 15:56:03.712,True
2013-01-18 00:00:00.000,4607133253,arizer,1900-01-01 15:56:03.720,S,DELL,5AO05134,6000,UR OUT,IOC,0.0,,,0.0,1900-01-01 15:56:03.720,1900-01-01 15:56:03.720,True
2013-01-18 00:00:00.000,4607133255,arizer,1900-01-01 15:56:03.729,S,DELL,5AO05134,6000,UR OUT,DAY,0.0,,1900-01-01 15:56:34.384,0.0,,1900-01-01 15:56:34.384,False
2013-01-18 00:00:00.000,4607133275,arizer,1900-01-01 15:56:04.816,B,DELL,5AO05134,5000,UR OUT,DAY,0.0,,1900-01-01 16:58:28.706,0.0,,1900-01-01 16:58:28.706,False
2013-01-18 00:00:00.000,4607133269,arizer,1900-01-01 15:56:04.816,B,DELL,5AO05134,200,UR OUT,IOC,0.0,,,0.0,1900-01-01 15:56:04.816,1900-01-01 15:56:04.816,True
2013-01-18 00:00:00.000,4607133273,arizer,1900-01-01 15:56:04.817,B,DELL,5AO05134,2000,UR OUT,IOC,0.0,,,0.0,1900-01-01 15:56:04.817,1900-01-01 15:56:04.817,True
2013-01-18 00:00:00.000,4607133271,arizer,1900-01-01 15:56:04.817,B,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 15:56:04.817,1900-01-01 15:56:04.817,True
2013-01-18 00:00:00.000,4607133276,arizer,1900-01-01 15:56:04.824,B,DELL,5AO05134,200,UR OUT,IOC,0.0,,,0.0,1900-01-01 15:56:04.824,1900-01-01 15:56:04.824,True
2013-01-18 00:00:00.000,4607133278,arizer,1900-01-01 15:56:04.826,B,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 15:56:04.826,1900-01-01 15:56:04.826,True
2013-01-18 00:00:00.000,4607133280,arizer,1900-01-01 15:56:04.827,B,DELL,5AO05134,2000,UR OUT,IOC,0.0,,,0.0,1900-01-01 15:56:04.827,1900-01-01 15:56:04.827,True
2013-01-18 00:00:00.000,4607133282,arizer,1900-01-01 15:56:04.833,B,DELL,5AO05134,200,UR OUT,DAY,0.0,,1900-01-01 18:03:18.168,0.0,,1900-01-01 18:03:18.168,False
2013-01-18 00:00:00.000,4607133284,arizer,1900-01-01 15:56:04.837,B,DELL,5AO05134,2000,UR OUT,DAY,0.0,,1900-01-01 16:39:23.257,0.0,,1900-01-01 16:39:23.257,False
2013-01-18 00:00:00.000,4607133283,arizer,1900-01-01 15:56:04.837,B,DELL,5AO05134,1000,UR OUT,DAY,0.0,,1900-01-01 18:03:18.161,0.0,,1900-01-01 18:03:18.161,False
2013-01-18 00:00:00.000,4607133442,arizer,1900-01-01 15:56:34.392,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 15:57:22.195,0.0,,1900-01-01 15:57:22.195,False
2013-01-18 00:00:00.000,4607133444,arizer,1900-01-01 15:56:34.394,S,DELL,5AO05134,5500,UR OUT,DAY,0.0,,1900-01-01 15:59:38.476,0.0,,1900-01-01 15:59:38.476,False
2013-01-18 00:00:00.000,4607133443,arizer,1900-01-01 15:56:34.394,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 15:57:31.987,0.0,,1900-01-01 15:57:31.987,False
2013-01-18 00:00:00.000,4607133793,arizer,1900-01-01 15:57:22.204,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 15:57:24.155,0.0,,1900-01-01 15:57:24.155,False
2013-01-18 00:00:00.000,4607133813,arizer,1900-01-01 15:57:24.163,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 15:57:24.867,0.0,,1900-01-01 15:57:24.867,False
2013-01-18 00:00:00.000,4607133825,arizer,1900-01-01 15:57:24.876,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 15:59:34.466,0.0,,1900-01-01 15:59:34.466,False
2013-01-18 00:00:00.000,4607133882,arizer,1900-01-01 15:57:31.995,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 15:59:39.096,0.0,,1900-01-01 15:59:39.096,False
2013-01-18 00:00:00.000,4607135082,arizer,1900-01-01 15:59:34.475,S,DELL,5AO05134,330,UR OUT,DAY,0.0,,1900-01-01 15:59:38.476,0.0,,1900-01-01 15:59:38.476,False
2013-01-18 00:00:00.000,4607135081,arizer,1900-01-01 15:59:34.475,S,DELL,5AO05134,170,UR OUT,DAY,0.0,,1900-01-01 15:59:52.405,0.0,,1900-01-01 15:59:52.405,False
2013-01-18 00:00:00.000,4607135144,arizer,1900-01-01 15:59:38.484,S,DELL,5AO05134,330,UR OUT,DAY,0.0,,1900-01-01 15:59:52.406,0.0,,1900-01-01 15:59:52.406,False
2013-01-18 00:00:00.000,4607135145,arizer,1900-01-01 15:59:38.486,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 15:59:57.136,0.0,,1900-01-01 15:59:57.136,False
2013-01-18 00:00:00.000,4607135146,arizer,1900-01-01 15:59:38.487,S,DELL,5AO05134,5000,UR OUT,DAY,0.0,,1900-01-01 15:59:39.096,0.0,,1900-01-01 15:59:39.096,False
2013-01-18 00:00:00.000,4607135162,arizer,1900-01-01 15:59:39.107,S,DELL,5AO05134,4661,UR OUT,DAY,0.0,,1900-01-01 16:06:03.436,0.0,,1900-01-01 16:06:03.436,False
2013-01-18 00:00:00.000,4607135161,arizer,1900-01-01 15:59:39.107,S,DELL,5AO05134,839,UR OUT,DAY,0.0,,1900-01-01 15:59:57.136,0.0,,1900-01-01 15:59:57.136,False
2013-01-18 00:00:00.000,4607135734,arizer,1900-01-01 15:59:52.416,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 16:00:03.423,0.0,,1900-01-01 16:00:03.423,False
2013-01-18 00:00:00.000,4607135792,arizer,1900-01-01 15:59:57.147,S,DELL,5AO05134,1339,UR OUT,DAY,0.0,,1900-01-01 16:06:03.436,0.0,,1900-01-01 16:06:03.436,False
2013-01-18 00:00:00.000,4607136076,arizer,1900-01-01 16:00:03.745,S,DELL,5AO05134,500,PLACED,DAY,500.0,1900-01-01 16:05:36.487,,1.0,,,False
2013-01-18 00:00:00.000,4607139632,arizer,1900-01-01 16:05:39.373,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:05:39.373,1900-01-01 16:05:39.373,True
2013-01-18 00:00:00.000,4607139634,arizer,1900-01-01 16:05:39.381,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:05:39.381,1900-01-01 16:05:39.381,True
2013-01-18 00:00:00.000,4607139636,arizer,1900-01-01 16:05:39.390,S,DELL,5AO05134,1000,UR OUT,DAY,0.0,,1900-01-01 16:06:02.092,0.0,,1900-01-01 16:06:02.092,False
2013-01-18 00:00:00.000,4607139637,arizer,1900-01-01 16:05:39.709,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:05:39.709,1900-01-01 16:05:39.709,True
2013-01-18 00:00:00.000,4607139639,arizer,1900-01-01 16:05:39.717,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:05:39.717,1900-01-01 16:05:39.717,True
2013-01-18 00:00:00.000,4607139641,arizer,1900-01-01 16:05:39.726,S,DELL,5AO05134,1000,UR OUT,DAY,0.0,,1900-01-01 16:06:01.052,0.0,,1900-01-01 16:06:01.052,False
2013-01-18 00:00:00.000,4607139643,arizer,1900-01-01 16:05:41.213,S,DELL,5AO05134,6000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:05:41.213,1900-01-01 16:05:41.213,True
2013-01-18 00:00:00.000,4607139645,arizer,1900-01-01 16:05:41.221,S,DELL,5AO05134,6000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:05:41.221,1900-01-01 16:05:41.221,True
2013-01-18 00:00:00.000,4607139647,arizer,1900-01-01 16:05:41.230,S,DELL,5AO05134,6000,UR OUT,DAY,0.0,,1900-01-01 16:06:01.548,0.0,,1900-01-01 16:06:01.548,False
2013-01-18 00:00:00.000,4607139677,arizer,1900-01-01 16:05:42.717,S,DELL,5AO05134,3000,UR OUT,DAY,1880.0,1900-01-01 16:05:47.000,1900-01-01 16:05:52.508,0.626666666667,,1900-01-01 16:05:52.508,False
2013-01-18 00:00:00.000,4607139686,arizer,1900-01-01 16:05:46.429,B,DELL,5AO05134,500,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:05:46.429,1900-01-01 16:05:46.429,True
2013-01-18 00:00:00.000,4607139688,arizer,1900-01-01 16:05:46.437,B,DELL,5AO05134,500,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:05:46.437,1900-01-01 16:05:46.437,True
2013-01-18 00:00:00.000,4607139690,arizer,1900-01-01 16:05:46.446,B,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 16:05:56.428,0.0,,1900-01-01 16:05:56.428,False
2013-01-18 00:00:00.000,4607139691,arizer,1900-01-01 16:05:47.645,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:05:47.645,1900-01-01 16:05:47.645,True
2013-01-18 00:00:00.000,4607139693,arizer,1900-01-01 16:05:47.653,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:05:47.653,1900-01-01 16:05:47.653,True
2013-01-18 00:00:00.000,4607139695,arizer,1900-01-01 16:05:47.662,S,DELL,5AO05134,1000,UR OUT,DAY,0.0,,1900-01-01 16:06:00.924,0.0,,1900-01-01 16:06:00.924,False
2013-01-18 00:00:00.000,4607139754,arizer,1900-01-01 16:05:53.005,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:05:53.005,1900-01-01 16:05:53.005,True
2013-01-18 00:00:00.000,4607139756,arizer,1900-01-01 16:05:53.013,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:05:53.013,1900-01-01 16:05:53.013,True
2013-01-18 00:00:00.000,4607139758,arizer,1900-01-01 16:05:53.022,S,DELL,5AO05134,1000,UR OUT,DAY,0.0,,1900-01-01 16:06:05.532,0.0,,1900-01-01 16:06:05.532,False
2013-01-18 00:00:00.000,4607139763,arizer,1900-01-01 16:05:55.165,B,DELL,5AO05134,2380,UR OUT,DAY,0.0,,1900-01-01 16:11:52.971,0.0,,1900-01-01 16:11:52.971,False
2013-01-18 00:00:00.000,4607139830,arizer,1900-01-01 16:06:06.125,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:06:06.125,1900-01-01 16:06:06.125,True
2013-01-18 00:00:00.000,4607139832,arizer,1900-01-01 16:06:06.133,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:06:06.133,1900-01-01 16:06:06.133,True
2013-01-18 00:00:00.000,4607139834,arizer,1900-01-01 16:06:06.142,S,DELL,5AO05134,1000,UR OUT,DAY,0.0,,1900-01-01 16:08:05.260,0.0,,1900-01-01 16:08:05.260,False
2013-01-18 00:00:00.000,4607139835,arizer,1900-01-01 16:06:06.653,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:06:06.653,1900-01-01 16:06:06.653,True
2013-01-18 00:00:00.000,4607139837,arizer,1900-01-01 16:06:06.661,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:06:06.661,1900-01-01 16:06:06.661,True
2013-01-18 00:00:00.000,4607139839,arizer,1900-01-01 16:06:06.670,S,DELL,5AO05134,1000,UR OUT,DAY,0.0,,1900-01-01 16:08:05.820,0.0,,1900-01-01 16:08:05.820,False
2013-01-18 00:00:00.000,4607139840,arizer,1900-01-01 16:06:07.709,S,DELL,5AO05134,1000,UR OUT,DAY,0.0,,1900-01-01 16:08:04.780,0.0,,1900-01-01 16:08:04.780,False
2013-01-18 00:00:00.000,4607139841,arizer,1900-01-01 16:06:09.069,S,DELL,5AO05134,2000,PLACED,DAY,2000.0,1900-01-01 16:14:01.000,,1.0,,,False
2013-01-18 00:00:00.000,4607140136,arizer,1900-01-01 16:08:08.413,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:08:08.413,1900-01-01 16:08:08.413,True
2013-01-18 00:00:00.000,4607140138,arizer,1900-01-01 16:08:08.421,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:08:08.421,1900-01-01 16:08:08.421,True
2013-01-18 00:00:00.000,4607140140,arizer,1900-01-01 16:08:08.430,S,DELL,5AO05134,1000,UR OUT,DAY,399.0,1900-01-01 16:14:01.269,1900-01-01 16:20:44.901,0.399,,1900-01-01 16:20:44.901,False
2013-01-18 00:00:00.000,4607140677,arizer,1900-01-01 16:11:50.684,B,DELL,5AO05134,2480,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:11:50.684,1900-01-01 16:11:50.684,True
2013-01-18 00:00:00.000,4607140679,arizer,1900-01-01 16:11:50.692,B,DELL,5AO05134,2480,UR OUT,IOC,700.0,1900-01-01 16:11:50.696,,0.282258064516,,,True
2013-01-18 00:00:00.000,4607140681,arizer,1900-01-01 16:11:50.705,B,DELL,5AO05134,1780,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:11:50.705,1900-01-01 16:11:50.705,True
2013-01-18 00:00:00.000,4607140683,arizer,1900-01-01 16:11:50.714,B,DELL,5AO05134,1780,UR OUT,DAY,0.0,,1900-01-01 16:11:52.571,0.0,,1900-01-01 16:11:52.571,False
2013-01-18 00:00:00.000,4607140696,arizer,1900-01-01 16:11:54.796,B,DELL,5AO05134,1780,UR OUT,DAY,0.0,,1900-01-01 16:20:49.369,0.0,,1900-01-01 16:20:49.369,False
2013-01-18 00:00:00.000,4607140771,arizer,1900-01-01 16:14:06.059,S,DELL,5AO05134,3000,UR OUT,DAY,0.0,,1900-01-01 16:20:55.282,0.0,,1900-01-01 16:20:55.282,False
2013-01-18 00:00:00.000,4607140774,arizer,1900-01-01 16:14:15.963,B,DELL,5AO05134,4079,UR OUT,DAY,0.0,,1900-01-01 16:15:49.114,0.0,,1900-01-01 16:15:49.114,False
2013-01-18 00:00:00.000,4607141402,arizer,1900-01-01 16:15:46.219,B,DELL,5AO05134,4079,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:15:46.219,1900-01-01 16:15:46.219,True
2013-01-18 00:00:00.000,4607141404,arizer,1900-01-01 16:15:46.227,B,DELL,5AO05134,4079,UR OUT,IOC,100.0,1900-01-01 16:15:46.230,,0.0245158126992,,,True
2013-01-18 00:00:00.000,4607141406,arizer,1900-01-01 16:15:46.239,B,DELL,5AO05134,3979,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:15:46.239,1900-01-01 16:15:46.239,True
2013-01-18 00:00:00.000,4607141408,arizer,1900-01-01 16:15:46.248,B,DELL,5AO05134,3979,UR OUT,DAY,0.0,,1900-01-01 16:15:48.106,0.0,,1900-01-01 16:15:48.106,False
2013-01-18 00:00:00.000,4607141413,arizer,1900-01-01 16:15:49.899,B,DELL,5AO05134,3979,PLACED,DAY,3979.0,1900-01-01 16:20:44.893,,1.0,,,False
2013-01-18 00:00:00.000,4607142046,arizer,1900-01-01 16:20:44.910,S,DELL,5AO05134,101,UR OUT,DAY,0.0,,1900-01-01 16:20:55.274,0.0,,1900-01-01 16:20:55.274,False
2013-01-18 00:00:00.000,4607142045,arizer,1900-01-01 16:20:44.910,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 16:20:55.273,0.0,,1900-01-01 16:20:55.273,False
2013-01-18 00:00:00.000,4607142056,arizer,1900-01-01 16:20:55.290,S,DELL,5AO05134,2500,UR OUT,DAY,0.0,,1900-01-01 16:20:56.201,0.0,,1900-01-01 16:20:56.201,False
2013-01-18 00:00:00.000,4607142055,arizer,1900-01-01 16:20:55.290,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 16:20:56.201,0.0,,1900-01-01 16:20:56.201,False
2013-01-18 00:00:00.000,4607142061,arizer,1900-01-01 16:20:58.842,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 16:21:01.113,0.0,,1900-01-01 16:21:01.113,False
2013-01-18 00:00:00.000,4607142062,arizer,1900-01-01 16:20:58.842,S,DELL,5AO05134,4500,UR OUT,DAY,0.0,,1900-01-01 16:21:01.114,0.0,,1900-01-01 16:21:01.114,False
2013-01-18 00:00:00.000,4607142067,arizer,1900-01-01 16:21:06.154,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 17:53:51.368,0.0,,1900-01-01 17:53:51.368,False
2013-01-18 00:00:00.000,4607142068,arizer,1900-01-01 16:21:06.156,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 17:41:57.289,0.0,,1900-01-01 17:41:57.289,False
2013-01-18 00:00:00.000,4607142069,arizer,1900-01-01 16:21:06.156,S,DELL,5AO05134,4000,UR OUT,DAY,0.0,,1900-01-01 17:46:26.526,0.0,,1900-01-01 17:46:26.526,False
2013-01-18 00:00:00.000,4607142070,arizer,1900-01-01 16:21:10.650,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:21:10.650,1900-01-01 16:21:10.650,True
2013-01-18 00:00:00.000,4607142072,arizer,1900-01-01 16:21:10.658,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:21:10.658,1900-01-01 16:21:10.658,True
2013-01-18 00:00:00.000,4607142074,arizer,1900-01-01 16:21:10.667,S,DELL,5AO05134,1000,UR OUT,DAY,0.0,,1900-01-01 17:53:51.369,0.0,,1900-01-01 17:53:51.369,False
2013-01-18 00:00:00.000,4607142075,arizer,1900-01-01 16:21:13.402,S,DELL,5AO05134,1000,UR OUT,DAY,0.0,,1900-01-01 17:53:51.369,0.0,,1900-01-01 17:53:51.369,False
2013-01-18 00:00:00.000,4607143737,arizer,1900-01-01 16:48:44.133,B,DELL,5AO05134,100,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:48:44.133,1900-01-01 16:48:44.133,True
2013-01-18 00:00:00.000,4607143739,arizer,1900-01-01 16:48:44.141,B,DELL,5AO05134,100,UR OUT,IOC,0.0,,,0.0,1900-01-01 16:48:44.141,1900-01-01 16:48:44.141,True
2013-01-18 00:00:00.000,4607143741,arizer,1900-01-01 16:48:44.150,B,DELL,5AO05134,100,PLACED,DAY,100.0,1900-01-01 17:41:57.283,,1.0,,,False
2013-01-18 00:00:00.000,4607148795,arizer,1900-01-01 17:41:57.298,S,DELL,5AO05134,400,UR OUT,DAY,0.0,,1900-01-01 17:46:26.526,0.0,,1900-01-01 17:46:26.526,False
2013-01-18 00:00:00.000,4607148794,arizer,1900-01-01 17:41:57.298,S,DELL,5AO05134,100,UR OUT,DAY,0.0,,1900-01-01 17:44:55.499,0.0,,1900-01-01 17:44:55.499,False
2013-01-18 00:00:00.000,4607148801,arizer,1900-01-01 17:42:05.132,B,DELL,5AO05134,100,UR OUT,IOC,0.0,,,0.0,1900-01-01 17:42:05.132,1900-01-01 17:42:05.132,True
2013-01-18 00:00:00.000,4607148803,arizer,1900-01-01 17:42:05.139,B,DELL,5AO05134,100,UR OUT,IOC,0.0,,,0.0,1900-01-01 17:42:05.139,1900-01-01 17:42:05.139,True
2013-01-18 00:00:00.000,4607148805,arizer,1900-01-01 17:42:05.149,B,DELL,5AO05134,100,UR OUT,DAY,0.0,,1900-01-01 17:45:02.330,0.0,,1900-01-01 17:45:02.330,False
2013-01-18 00:00:00.000,4607148806,arizer,1900-01-01 17:42:07.339,B,DELL,5AO05134,2000,UR OUT,IOC,0.0,,,0.0,1900-01-01 17:42:07.339,1900-01-01 17:42:07.339,True
2013-01-18 00:00:00.000,4607148808,arizer,1900-01-01 17:42:07.347,B,DELL,5AO05134,2000,UR OUT,IOC,0.0,,,0.0,1900-01-01 17:42:07.347,1900-01-01 17:42:07.347,True
2013-01-18 00:00:00.000,4607148810,arizer,1900-01-01 17:42:07.356,B,DELL,5AO05134,2000,UR OUT,DAY,0.0,,,0.0,1900-01-01 16:00:00.000,1900-01-01 16:00:00.000,False
2013-01-18 00:00:00.000,4607148856,arizer,1900-01-01 17:44:47.931,B,DELL,5AO05134,100,UR OUT,GTC,0.0,,,0.0,1900-01-01 20:00:00.000,1900-01-01 20:00:00.000,False
2013-01-18 00:00:00.000,4607148859,arizer,1900-01-01 17:44:55.499,S,DELL,5AO05134,100,PLACED,GTC,100.0,1900-01-01 17:46:06.459,,1.0,,,False
2013-01-18 00:00:00.000,4607148860,arizer,1900-01-01 17:44:55.508,S,DELL,5AO05134,100,UR OUT,DAY,0.0,,1900-01-01 17:46:26.526,0.0,,1900-01-01 17:46:26.526,False
2013-01-18 00:00:00.000,4607148887,arizer,1900-01-01 17:46:12.811,B,DELL,5AO05134,1000,UR OUT,GTC,0.0,,1900-01-01 17:48:02.825,0.0,,1900-01-01 17:48:02.825,False
2013-01-18 00:00:00.000,4607148890,arizer,1900-01-01 17:46:15.578,B,DELL,5AO05134,1000,PLACED,GTC,1000.0,1900-01-01 17:53:43.284,,1.0,,,False
2013-01-18 00:00:00.000,4607148892,arizer,1900-01-01 17:46:26.507,B,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 17:46:26.507,1900-01-01 17:46:26.507,True
2013-01-18 00:00:00.000,4607148894,arizer,1900-01-01 17:46:26.514,B,DELL,5AO05134,1000,PLACED,IOC,1000.0,1900-01-01 17:46:26.519,,1.0,,,True
2013-01-18 00:00:00.000,4607148902,arizer,1900-01-01 17:46:26.536,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 17:46:44.603,0.0,,1900-01-01 17:46:44.603,False
2013-01-18 00:00:00.000,4607148901,arizer,1900-01-01 17:46:26.536,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 17:46:44.603,0.0,,1900-01-01 17:46:44.603,False
2013-01-18 00:00:00.000,4607148903,arizer,1900-01-01 17:46:26.537,S,DELL,5AO05134,3500,UR OUT,DAY,0.0,,1900-01-01 17:48:06.498,0.0,,1900-01-01 17:48:06.498,False
2013-01-18 00:00:00.000,4607148908,arizer,1900-01-01 17:46:44.603,S,DELL,5AO05134,1000,UR OUT,GTC,0.0,,1900-01-01 17:48:06.489,0.0,,1900-01-01 17:48:06.489,False
2013-01-18 00:00:00.000,4607148909,arizer,1900-01-01 17:46:44.611,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 17:48:06.498,0.0,,1900-01-01 17:48:06.498,False
2013-01-18 00:00:00.000,4607148910,arizer,1900-01-01 17:46:44.614,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 17:53:43.291,0.0,,1900-01-01 17:53:43.291,False
2013-01-18 00:00:00.000,4607148949,arizer,1900-01-01 17:48:06.506,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 17:48:08.666,0.0,,1900-01-01 17:48:08.666,False
2013-01-18 00:00:00.000,4607148950,arizer,1900-01-01 17:48:06.509,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 17:48:08.667,0.0,,1900-01-01 17:48:08.667,False
2013-01-18 00:00:00.000,4607148951,arizer,1900-01-01 17:48:06.509,S,DELL,5AO05134,3000,UR OUT,DAY,0.0,,1900-01-01 17:53:51.369,0.0,,1900-01-01 17:53:51.369,False
2013-01-18 00:00:00.000,4607148956,arizer,1900-01-01 17:48:08.667,S,DELL,5AO05134,1000,UR OUT,GTC,0.0,,1900-01-01 17:53:58.968,0.0,,1900-01-01 17:53:58.968,False
2013-01-18 00:00:00.000,4607148957,arizer,1900-01-01 17:48:08.675,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 17:53:43.291,0.0,,1900-01-01 17:53:43.291,False
2013-01-18 00:00:00.000,4607148958,arizer,1900-01-01 17:48:08.677,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 17:53:51.369,0.0,,1900-01-01 17:53:51.369,False
2013-01-18 00:00:00.000,4607149168,arizer,1900-01-01 17:53:43.299,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 17:53:51.368,0.0,,1900-01-01 17:53:51.368,False
2013-01-18 00:00:00.000,4607149169,arizer,1900-01-01 17:53:43.301,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 17:53:51.369,0.0,,1900-01-01 17:53:51.369,False
2013-01-18 00:00:00.000,4607149178,arizer,1900-01-01 17:53:51.370,S,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 17:53:51.370,1900-01-01 17:53:51.370,True
2013-01-18 00:00:00.000,4607149186,arizer,1900-01-01 17:53:51.380,S,DELL,5AO05134,1000,PLACED,IOC,1000.0,1900-01-01 17:53:51.384,,1.0,,,True
